TERMINALNO,TIME,TRIP_ID,LONGITUDE,LATITUDE,DIRECTION,HEIGHT,SPEED,CALLSTATE,Y
7,1469662860,57,106.682167,29.653303,62,225.326965,23.030001,0,0
7,1469662920,57,106.69268,29.657015,86,254.719482,4.61,0,0
7,1469663220,57,106.724197,29.657503,81,258.9151,16.610001,0,0
7,1469663280,57,106.727768,29.655069,198,224.70752,12.67,0,0
7,1469663340,57,106.731247,29.658537,42,240.850952,18.5,0,0
7,1469663400,57,106.740555,29.660606,91,237.065247,7.85,0,0
7,1469663460,57,106.746773,29.657949,177,237.844238,15.75,0,0
7,1469663520,57,106.746651,29.653006,179,254.028259,2.76,0,0
7,1469663580,57,106.746651,29.645708,180,240.924194,17.110001,0,0
7,1469663640,57,106.746536,29.641998,181,250.399109,0,0,0
7,1469663700,57,106.746651,29.638985,180,244.345886,17.41,0,0
7,1469663760,57,106.746628,29.633032,180,227.946838,15.1,0,0
7,1469663820,57,106.74511,29.626152,335,238.763245,14.24,0,0
7,1469663880,57,106.755554,29.629427,74,261.010559,21.17,0,0
7,1469663940,57,106.765282,29.631695,80,296.523193,4.96,0,0
7,1469664000,57,106.765648,29.631662,103,297.069702,0,0,0
7,1469664060,57,106.765648,29.631662,103,297.145996,0,0,0
7,1469664120,57,106.765648,29.631662,103,297.291016,0,0,0
7,1469694060,58,106.544266,29.601887,164,247.434998,3.66,0,0
7,1469694000,58,106.543915,29.602032,336,247.795593,3.89,0,0
7,1469693940,58,106.547867,29.60154,272,247.408936,7.86,0,0
7,1469693880,58,106.554535,29.601412,271,245.644531,10.73,0,0
7,1469693820,58,106.55629,29.600594,13,241.928223,0,0,0
7,1469693760,58,106.556091,29.599463,7,237.300415,9.7,0,0
7,1469693700,58,106.555367,29.595381,0,239.415283,13.03,0,0
7,1469693640,58,106.55809,29.588957,332,270.880188,11.88,0,0
7,1469693580,58,106.5634,29.587523,265,260.678833,8.94,0,0
7,1469693520,58,106.572525,29.588154,264,255.754333,17.370001,0,0
7,1469693460,58,106.582405,29.588861,265,247.93219,15.62,0,0
7,1469693400,58,106.589417,29.589113,255,261.022461,4.57,0,0
7,1469693340,58,106.591499,29.593723,193,268.504333,0.8,0,0
7,1469693280,58,106.59124,29.591978,354,262.846558,8.86,0,0
7,1469693220,58,106.596756,29.588888,268,246.635925,13.33,0,0
7,1469693160,58,106.60685,29.585352,290,235.436951,13.98,0,0
7,1469692980,58,106.632576,29.576643,311,224.408081,15.3,0,0
7,1469692800,58,106.653786,29.558416,299,199.023071,13.61,0,0
7,1469692680,58,106.672073,29.553015,286,197.419128,19.469999,0,0
7,1469692620,58,106.677673,29.551497,285,194.160522,0,0,0
7,1469692560,58,106.681877,29.55018,290,184.483582,20.030001,0,0
7,1469692500,58,106.693596,29.54657,283,244.726807,20.719999,0,0
7,1469692440,58,106.705818,29.54599,271,252.302124,15.92,0,0
7,1469692380,58,106.717697,29.545719,271,221.228577,25.1,0,0
7,1469692320,58,106.726128,29.544693,281,223.028076,4.53,0,0
7,1469692260,58,106.726479,29.5446,137,233.98938,0,0,0
7,1469692200,58,106.726646,29.544516,267,253.819092,0,0,0
7,1469692140,58,106.726837,29.544474,286,238.918579,0.38,0,0
7,1469692080,58,106.726982,29.544483,287,236.41156,1.16,0,0
7,1469692020,58,106.727211,29.544447,10,228.469604,0,0,0
7,1469691960,58,106.728745,29.543909,290,228.757874,18.67,0,0
7,1469691900,58,106.741653,29.538458,263,277.463745,24.709999,0,0
7,1469691720,58,106.789627,29.550819,242,318.727783,28.76,0,0
7,1469691660,58,106.805397,29.557705,240,275.793762,29.65,0,0
7,1469691600,58,106.822197,29.554192,290,243.794556,28.6,0,0
7,1469691540,58,106.839462,29.553331,271,231.866516,28.690001,0,0
7,1469691480,58,106.85141,29.563654,220,264.682678,27.780001,0,0
7,1469691420,58,106.863747,29.571512,253,234.183838,20.25,0,0
7,1469691300,58,106.888618,29.571667,279,211.846741,18.469999,0,0
7,1469691240,58,106.90271,29.574186,215,184.329834,27.360001,0,0
7,1469691180,58,106.906975,29.58852,190,192.879395,28.99,0,0
7,1469691120,58,106.909378,29.602852,178,184.148254,25.879999,0,0
7,1469691060,58,106.916809,29.615063,217,209.789734,23.57,0,0
7,1469690700,59,106.984001,29.609194,274,339.749939,24.129999,0,0
7,1469690640,59,106.997421,29.609381,261,317.857239,20.16,0,0
7,1469690580,59,107.009804,29.618607,230,278.581787,27.299999,0,0
7,1469690520,59,107.024277,29.626417,259,264.201782,26.030001,0,0
7,1469690460,59,107.040482,29.633709,222,255.715332,32.080002,0,0
7,1469690400,59,107.055084,29.643187,246,251.165039,25.58,0,0
7,1469690280,59,107.086319,29.647261,278,240.030212,29.440001,0,0
7,1469690220,59,107.102821,29.648542,254,222.727722,21.93,0,0
7,1469690160,59,107.116661,29.648638,281,242.460571,27.110001,0,0
7,1469690040,59,107.145302,29.654078,246,255.32666,22.65,0,0
7,1469689980,59,107.158157,29.656759,278,232.656189,23.309999,0,0
7,1469689920,59,107.175552,29.656576,265,229.338623,29.58,0,0
7,1469689860,59,107.193008,29.660164,271,239.585083,27.75,0,0
7,1469689740,59,107.22364,29.668352,193,249.252869,28.1,0,0
7,1469689680,59,107.234764,29.678314,262,276.31073,27.57,0,0
7,1469689620,59,107.248474,29.685776,230,305.846313,28.049999,0,0
7,1469689560,59,107.264282,29.691343,249,297.2323,27.530001,0,0
7,1469689500,59,107.278595,29.699278,265,333.097778,27.93,0,0
7,1469689440,59,107.295563,29.698269,276,338.371704,25.52,0,0
7,1469689380,59,107.306526,29.690367,323,338.564087,18.209999,0,0
7,1469689320,59,107.317993,29.685286,268,314.046509,27.780001,0,0
7,1469689260,59,107.333473,29.68643,266,325.676392,20.84,0,0
7,1469689020,59,107.383026,29.67231,284,271.413696,28.049999,0,0
7,1469688960,59,107.398048,29.673843,245,281.023682,22.4,0,0
7,1469688840,59,107.420074,29.692165,211,300.639771,26.24,0,0
7,1469688660,59,107.414505,29.727852,173,249.861877,26.120001,0,0
7,1469688600,59,107.413971,29.741734,194,239.577881,29.41,0,0
7,1469688540,59,107.418999,29.755667,178,263.015015,28.030001,0,0
7,1469688420,59,107.436554,29.775702,219,268.780823,28.690001,0,0
7,1469688360,59,107.448792,29.785912,230,285.741333,24.75,0,0
7,1469688300,59,107.4608,29.794193,226,264.950317,26.219999,0,0
7,1469688240,59,107.474022,29.801888,245,252.508484,24.049999,0,0
7,1469688180,59,107.488197,29.807674,253,264.787231,27.030001,0,0
7,1469688120,59,107.501427,29.813351,251,293.917236,24.389999,0,0
7,1469688060,59,107.511757,29.820288,228,332.182007,14.12,0,0
7,1469688000,59,107.511757,29.82284,116,318.089478,0.25,0,0
7,1469687940,59,107.509285,29.826521,166,302.714478,9.19,0,0
7,1469687880,59,107.511047,29.832464,196,290.965881,14.5,0,0
7,1469687820,59,107.512947,29.835308,200,267.668335,3.01,0,0
7,1469687760,59,107.51046,29.838009,132,258.770508,13.01,0,0
7,1469687700,59,107.508316,29.840736,232,227.749207,13.15,0,0
7,1469687640,59,107.516121,29.844706,234,236.762207,14.42,0,0
7,1469687580,59,107.520699,29.848635,201,230.413269,2.96,0,0
7,1469687400,59,107.52037,29.848806,128,236.217957,0,0,0
7,1469679120,60,107.520416,29.848906,228,248.31311,0,0,0
7,1469679060,60,107.520432,29.848957,50,242.617371,1.35,0,0
7,1469678880,60,107.520248,29.848864,230,246.478027,0,0,0
7,1469678700,60,107.520348,29.848949,20,232.47998,2.46,0,0
7,1469678520,60,107.520378,29.848839,19,233.413269,0,0,0
7,1469678460,60,107.52034,29.848801,21,236.272949,0,0,0
7,1469678400,60,107.520332,29.848764,221,239.647583,0,0,0
7,1469678340,60,107.520256,29.848783,16,240.677979,0.62,0,0
7,1469678280,60,107.520111,29.848446,74,253.392822,0.26,0,0
7,1469678160,60,107.520103,29.848473,63,236.118896,0,0,0
7,1469678100,60,107.520065,29.848467,186,237.975586,0,0,0
7,1469677800,60,107.520317,29.848454,147,237.684814,0,0,0
7,1469677500,60,107.520035,29.84852,143,237.302856,0,0,0
7,1469677440,60,107.52002,29.848484,15,238.34552,0.42,0,0
7,1469677380,60,107.520004,29.848507,140,239.412903,0,0,0
7,1469677320,60,107.519981,29.84853,116,242.682739,0,0,0
7,1469677260,60,107.519989,29.848488,306,239.373779,0.18,0,0
7,1469677200,60,107.51976,29.848404,52,237.728516,1.04,0,0
7,1469677140,60,107.519485,29.848207,16,242.542969,0.68,0,0
7,1469677080,60,107.519012,29.847879,80,243.442261,0.97,0,0
7,1469677020,60,107.518463,29.847538,78,244.872009,0.96,0,0
7,1469676960,60,107.518303,29.847744,199,254.499023,0.76,0,0
7,1469676900,60,107.518333,29.848032,224,248.941406,0.44,0,0
7,1469676840,60,107.518433,29.848221,260,228.780151,0.79,0,0
7,1469676720,60,107.518852,29.84906,219,232.014282,0.63,0,0
7,1469676660,60,107.519318,29.849363,209,224.446106,1.02,0,0
7,1469676600,60,107.520081,29.849022,304,267.197998,0.68,0,0
7,1469676480,60,107.519363,29.849926,353,239.606567,0,0,0
7,1469676420,60,107.519432,29.849634,326,246.901672,0,0,0
7,1469676300,60,107.519577,29.849625,355,245.008423,0,0,0
7,1469676180,60,107.519524,29.849901,156,251.780762,0,0,0
7,1469676120,60,107.519547,29.849901,143,250.004333,0,0,0
7,1469676060,60,107.519608,29.849909,359,250.725891,0,0,0
7,1469675940,60,107.519684,29.849583,128,248.775146,0.87,0,0
7,1469675880,60,107.51973,29.849722,106,243.375916,0.21,0,0
7,1469675820,60,107.519623,29.849718,166,242.210815,0.27,0,0
7,1469675760,60,107.519623,29.849735,118,237.415527,0,0,0
7,1469675520,60,107.51944,29.849768,214,235.487549,0,0,0
7,1469675460,60,107.519432,29.849836,133,233.141357,0,0,0
7,1469674920,60,107.519096,29.849319,55,229.548401,1.22,0,0
7,1469674860,60,107.518768,29.848829,2,229.938293,0.58,0,0
7,1469674800,60,107.5187,29.848686,58,230.443726,0.82,0,0
7,1469674740,60,107.518723,29.848356,84,234.016602,0,0,0
7,1469674680,60,107.518364,29.848219,89,242.775269,0,0,0
7,1469674620,60,107.518356,29.848215,55,244.780029,0,0,0
7,1469674560,60,107.518288,29.84816,82,244.752502,0,0,0
7,1469674500,60,107.518311,29.848242,97,251.934753,0,0,0
7,1469674380,60,107.518349,29.84787,7,249.191162,0.56,0,0
7,1469674320,60,107.518082,29.847378,107,246.80896,1.06,0,0
7,1469674260,60,107.518158,29.847708,263,235.630249,0,0,0
7,1469674140,60,107.517838,29.847719,268,234.530273,1.52,0,0
7,1469671200,61,107.517609,29.847822,252,265.46936,0.23,0,0
7,1469671140,61,107.517654,29.847818,284,280.11731,0,0,0
7,1469670720,61,107.518059,29.847361,259,247.908508,0.47,0,0
7,1469670660,61,107.518303,29.847502,186,254.644165,0.43,0,0
7,1469670600,61,107.518364,29.847673,354,252.960205,0.47,0,0
7,1469670540,61,107.518341,29.847515,268,249.292847,0.64,0,0
7,1469670480,61,107.518509,29.847517,267,244.412109,0,0,0
7,1469670360,61,107.518524,29.84753,239,246.498657,0,0,0
7,1469670300,61,107.518585,29.847576,242,245.14502,0.83,0,0
7,1469670240,61,107.519127,29.84782,241,242.283508,1.41,0,0
7,1469670180,61,107.519455,29.848139,235,237.954285,1.1,0,0
7,1469670120,61,107.519699,29.848305,210,241.088745,0,0,0
7,1469670060,61,107.519829,29.848413,254,238.106201,0.68,0,0
7,1469669940,61,107.520035,29.848619,27,245.064331,0,0,0
7,1469669820,61,107.520103,29.848568,226,237.49054,0.24,0,0
7,1469669760,61,107.520393,29.848757,191,238.263306,1.12,0,0
7,1469669700,61,107.520378,29.848791,22,238.441528,0,0,0
7,1469669640,61,107.520363,29.848742,238,234.691284,0.42,0,0
7,1469669580,61,107.520363,29.848331,48,250.418823,10.73,0,0
7,1469669520,61,107.515511,29.844364,53,255.758789,17.379999,0,0
7,1469669460,61,107.507362,29.840012,43,248.505615,6.88,0,0
7,1469669400,61,107.511009,29.837402,309,274.203857,9.15,0,0
7,1469669340,61,107.51297,29.835329,13,278.239685,1.29,0,0
7,1469669280,61,107.511406,29.834026,28,293.324951,8.71,0,0
7,1469669220,61,107.510643,29.828413,29,300.210693,12.12,0,0
7,1469669160,61,107.509453,29.82642,359,313.426758,1.22,0,0
7,1469669100,61,107.51162,29.82304,287,329.630371,4.02,0,0
7,1469669040,61,107.51194,29.822939,297,333.27002,0,0,0
7,1469668980,61,107.513092,29.82238,296,334.188782,9.12,0,0
7,1469668920,61,107.511238,29.81963,50,341.768799,17.450001,0,0
7,1469668860,61,107.498695,29.812563,73,293.829224,27.049999,0,0
7,1469668800,61,107.484673,29.805933,43,249.618713,25.610001,0,0
7,1469668740,61,107.470139,29.799679,58,273.790588,26.530001,0,0
7,1469668680,61,107.455864,29.790213,56,280.646484,29.26,0,0
7,1469668620,61,107.442787,29.781488,48,292.923706,22.48,0,0
7,1469668500,61,107.420357,29.760271,25,272.581909,26.459999,0,0
7,1469668440,61,107.416794,29.74651,39,252.143738,32.34,0,0
7,1469668380,61,107.414352,29.731842,355,258.176514,28.299999,0,0
7,1469668080,61,107.39653,29.672943,64,268.01709,25.370001,0,0
7,1469668020,61,107.379311,29.67305,107,275.330078,31.08,0,0
7,1469667840,61,107.338005,29.686453,92,319.32782,24.370001,0,0
7,1469667780,61,107.321617,29.685312,80,324.914734,20.639999,0,0
7,1469667720,61,107.315262,29.692774,153,301.615417,28.299999,0,0
7,1469667660,61,107.303543,29.703493,109,276.30719,30.360001,0,0
7,1469667540,61,107.277573,29.718702,145,255.971863,29.610001,0,0
7,1469667480,61,107.269531,29.732969,130,271.458008,30.82,0,0
7,1469667420,61,107.260506,29.744761,140,263.516357,24.32,0,0
7,1469667360,61,107.252968,29.75383,177,277.928772,16.48,0,0
7,1469667300,61,107.256271,29.763636,163,298.247559,16.82,0,0
7,1469667240,61,107.244804,29.765835,92,309.42511,23.07,0,0
7,1469667180,61,107.226471,29.766842,112,364.820251,27.25,0,0
7,1469667120,61,107.215942,29.777954,115,413.169373,30.6,0,0
7,1469667060,61,107.207329,29.790123,152,432.401733,29.49,0,0
7,1469666880,61,107.170128,29.813719,110,365.213013,25.08,0,0
7,1469666820,61,107.157372,29.819122,105,314.726074,14.69,0,0
7,1469666760,61,107.146072,29.824158,129,273.723877,27.370001,0,0
7,1469666700,61,107.131134,29.829359,91,253.481262,28.120001,0,0
7,1469666640,61,107.114136,29.824226,97,301.693359,27.75,0,0
7,1469666580,61,107.098679,29.833599,129,326.771851,35.68,0,0
7,1469666520,61,107.086311,29.846127,160,316.22522,29.1,0,0
7,1469666460,61,107.07486,29.854197,99,312.931396,17.35,0,0
7,1469666400,61,107.06337,29.852526,79,335.001221,23.139999,0,0
7,1469666340,61,107.055771,29.8426,45,273.956787,24.959999,0,0
7,1480479120,62,108.357796,30.817982,267,221.473572,3.87,4,0
7,1480479000,62,108.359932,30.81749,265,221.201416,5.39,4,0
7,1480479060,62,108.358475,30.817823,286,214.04071,0,4,0
7,1480480440,62,108.368416,30.83882,48,333.984497,0,4,0
7,1480479900,62,108.368469,30.83906,199,317.621338,1.18,4,0
7,1480479840,62,108.368454,30.83906,266,324.480164,0.79,4,0
7,1480479780,62,108.369164,30.839228,164,330.964539,0.16,4,0
7,1480479720,62,108.369156,30.839254,4,332.897217,1.01,4,0
7,1480479660,62,108.369141,30.839144,175,327.724121,0.82,4,0
7,1480479600,62,108.367294,30.84165,35,303.830811,7.3,4,0
7,1480479540,62,108.362297,30.840969,25,320.920898,7.96,4,0
7,1480479480,62,108.360344,30.83519,35,272.626892,12.17,4,0
7,1480479420,62,108.360344,30.828545,319,246.366577,8.66,4,0
7,1480479360,62,108.359177,30.827057,128,237.252014,10.77,4,0
7,1480479300,62,108.354126,30.825714,38,210.763916,12.31,4,0
7,1480479180,62,108.354851,30.81798,289,242.360718,8.74,4,0
7,1481935440,63,108.356506,30.828224,39,216.478882,9.95,0,0
7,1481935380,63,108.352325,30.823597,39,198.307373,12.73,0,0
7,1481935320,63,108.352005,30.820179,0,213.039917,11.03,0,0
7,1481944260,64,108.390144,30.827501,231,211.368591,2.6,4,0
7,1481936100,65,108.368614,30.839209,82,329.447815,0,4,0
7,1481936040,65,108.368446,30.839212,281,331.179199,1.27,1,0
7,1481937780,66,108.368271,30.838705,359,313.647949,0.53,4,0
7,1481935980,67,108.368408,30.838924,30,327.144531,0.82,1,0
7,1481938200,68,108.368652,30.84198,284,318.062622,3.3,4,0
7,1481938260,68,108.367142,30.840364,160,305.136353,8.57,4,0
7,1481938320,68,108.368164,30.832853,195,273.97583,13.72,4,0
7,1481938380,68,108.370514,30.829025,152,238.925537,0,4,0
7,1481938440,68,108.371712,30.827766,126,215.387695,7.02,4,0
7,1481938500,68,108.374115,30.826241,104,209.465332,6.32,4,0
7,1481938560,68,108.379326,30.825727,175,199.66095,15.63,4,0
7,1481938620,68,108.378647,30.821701,208,188.684937,3.86,4,0
7,1481938680,68,108.383522,30.820585,66,176.365356,8.01,4,0
7,1481938740,68,108.38871,30.823973,52,169.092834,11.78,4,0
7,1481938800,68,108.395935,30.827028,65,162.777222,11.36,4,0
7,1481943360,69,108.401756,30.815662,354,188.465027,0,4,0
7,1481943420,69,108.401749,30.815664,304,187.476807,0,4,0
7,1481943240,69,108.401749,30.815668,169,189.352844,0,4,0
7,1481943480,69,108.401718,30.815653,262,186.103577,0,4,0
7,1481943540,69,108.401718,30.815641,278,185.045166,0,4,0
7,1481943600,69,108.401627,30.815548,293,181.568115,0.54,4,0
7,1481943900,69,108.404068,30.815371,54,196.913574,14.12,4,0
7,1481943960,69,108.406876,30.816975,181,212.070984,7.7,4,0
7,1481944080,69,108.406456,30.824106,329,207.449341,14.94,4,0
7,1481944140,69,108.401901,30.830116,327,204.305786,13.13,4,0
7,1481944380,69,108.38784,30.82588,232,190.644287,4.11,4,0
7,1481944440,69,108.385117,30.824383,235,180.572266,0.94,4,0
7,1481944020,69,108.407051,30.818424,350,228.540955,11.02,4,0
7,1481943060,69,108.401749,30.815691,15,192.583557,0,4,0
7,1481943120,69,108.401764,30.815689,213,187.621277,0,4,0
7,1481944320,69,108.389931,30.827324,235,203.320679,0,4,0
7,1481944500,69,108.383041,30.823257,239,180.269836,3.63,4,0
7,1481944560,69,108.379761,30.822941,343,188.259766,6.47,4,0
7,1481944620,69,108.378273,30.827303,267,205.677673,12.26,4,0
7,1481944680,69,108.37558,30.82691,218,207.576599,2.41,4,0
7,1481944740,69,108.372162,30.82753,312,194.82019,7.59,4,0
7,1481944800,69,108.370056,30.829941,333,209.18103,11.68,4,0
7,1481944860,69,108.368088,30.836508,1,251.114685,15.7,4,0
7,1481944920,69,108.367577,30.841784,74,293.352905,3.92,4,0
7,1481944980,69,108.369194,30.838984,200,317.744751,1.56,4,0
7,1481945040,69,108.368782,30.839081,281,324.47998,1.03,4,0
7,1481945100,69,108.368668,30.839266,45,323.651611,1.28,4,0
7,1481942940,69,108.401588,30.815964,352,192.507812,0,4,0
7,1481939160,70,108.40036,30.815716,240,185.032715,0,4,0
7,1481939100,70,108.40271,30.81745,210,166.487671,16.82,4,0
7,1481939040,70,108.406654,30.821159,320,180.289734,1.19,4,0
7,1481938980,70,108.407936,30.821037,211,206.53186,13.65,4,0
7,1481938920,70,108.403793,30.827595,147,206.838379,12.47,4,0
7,1481938860,70,108.397346,30.829105,45,172.73761,14.8,4,0
7,1481938140,70,108.369316,30.839212,8,334.104004,1.76,4,0
7,1481938080,70,108.369019,30.839104,111,329.659485,1.21,4,0
7,1481938020,70,108.368492,30.839245,45,329.759338,1.45,4,0
7,1481937960,70,108.368317,30.83865,129,322.722595,2.42,4,0
7,1481944200,71,108.395714,30.829762,230,223.776489,14.26,4,0
7,1481935920,72,108.368362,30.838835,5,327.030273,0.74,1,0
7,1481935860,72,108.368423,30.838913,193,322.842651,2.01,4,0
7,1481935800,72,108.369164,30.839031,241,331.064941,1.03,4,0
7,1481935740,72,108.367424,30.841764,54,315.642822,6.25,0,0
7,1481935680,72,108.362457,30.841421,37,334.422729,8.01,0,0
7,1481935620,72,108.35997,30.834852,34,282.750549,15.37,0,0
7,1481935560,72,108.360229,30.828556,315,250.907898,8.13,0,0
7,1481935500,72,108.360001,30.827774,30,241.247559,6.6,0,0
7,1481503680,73,106.566849,29.637922,307,310.968079,0,4,0
7,1481503620,73,106.568535,29.641176,148,350.990845,14.25,4,0
7,1481503560,73,106.563507,29.646328,273,349.912048,0,3,0
7,1481503260,73,106.556915,29.669737,182,376.875,19.860001,0,0
7,1481503800,73,106.553246,29.631729,253,267.035706,11.95,4,0
7,1481503740,73,106.563568,29.636713,243,251.427429,17.67,4,0
7,1482744900,74,108.35434,30.817995,112,205.143616,0.54,4,0
7,1482744960,74,108.354561,30.81794,113,207.921021,1.44,4,0
7,1482745020,74,108.355087,30.817806,108,212.065125,0,4,0
7,1482745080,74,108.355629,30.817606,108,214.028687,0,4,0
7,1482745140,74,108.356247,30.817581,79,225.97644,0.99,4,0
7,1482745200,74,108.356667,30.817724,71,223.819519,0.43,4,0
7,1482745380,74,108.358307,30.81785,117,220.792847,0,4,0
7,1482745440,74,108.35807,30.817371,131,220.480652,1.34,4,0
7,1482713160,75,106.560196,29.677853,242,370.471985,0,4,0
7,1482713040,75,106.560158,29.677917,330,363.11377,0,4,0
7,1482712980,75,106.560066,29.677834,23,355.504517,1.01,4,0
7,1482712920,75,106.560104,29.677538,149,369.216309,0.96,3,0
7,1482720180,76,106.527306,29.608376,345,314.117371,2.31,4,0
7,1482720240,76,106.526764,29.610174,342,319.087769,2.72,4,0
7,1482720300,76,106.526184,29.61174,337,313.14978,1.86,4,0
7,1482712860,77,106.559799,29.677408,33,371.316956,0.44,4,0
7,1482720360,78,106.52552,29.612947,334,306.15387,3.91,4,0
7,1482720420,78,106.524979,29.614048,335,308.65332,2.49,4,0
7,1482720480,78,106.523224,29.618706,344,297.578125,10.29,4,0
7,1482720540,78,106.52124,29.626181,338,306.437622,13.26,4,0
7,1482720600,78,106.520638,29.632072,358,320.062256,5.64,4,0
7,1482720660,78,106.520592,29.632488,354,325.147278,4.87,4,0
7,1482711780,79,106.484207,29.741718,188,350.83783,8.31,0,0
7,1482720780,80,106.518761,29.635363,349,345.462891,0.57,4,0
7,1482744480,81,108.356415,30.828222,212,216.411072,9.35,4,0
7,1482744420,81,108.358963,30.827394,307,239.51239,7.86,4,0
7,1482744300,81,108.360222,30.835175,211,295.368896,11.03,4,0
7,1482744240,81,108.362221,30.841143,202,320.780029,9.58,4,0
7,1482744180,81,108.367065,30.84214,300,320.057739,8.52,4,0
7,1482744120,81,108.369095,30.839884,353,333.621033,8.46,4,0
7,1482744000,81,108.369385,30.839041,103,337.884766,0.66,4,0
7,1482743940,81,108.369331,30.839035,270,332.836792,0,4,0
7,1482743880,81,108.368866,30.839102,282,335.020752,0.24,4,0
7,1482743820,81,108.368523,30.839003,106,328.132446,1.09,4,0
7,1482743760,81,108.368515,30.839142,352,328.226746,1,4,0
7,1482743640,81,108.368065,30.838335,152,346.496582,0.75,4,0
7,1482742920,82,108.368492,30.838964,204,335.472046,1.3,4,0
7,1482742500,82,108.368858,30.839136,263,332.193726,1.14,4,0
7,1482742440,82,108.369202,30.839087,69,323.183655,0.83,4,0
7,1482742380,82,108.367355,30.841702,50,305.111328,8.81,4,0
7,1482742320,82,108.36657,30.844515,170,312.218567,6.61,4,0
7,1482742260,82,108.366234,30.847389,171,313.704834,5.56,4,0
7,1482742200,82,108.366089,30.848776,178,300.998108,4.78,4,0
7,1482742140,82,108.368668,30.853468,213,309.944702,12.34,4,0
7,1482742080,82,108.371475,30.860901,167,326.284546,15.73,4,0
7,1482742020,82,108.367523,30.864641,80,331.385132,9.07,4,0
7,1482741960,82,108.360588,30.863022,88,326.833557,8.88,4,0
7,1482721560,83,106.517975,29.637253,120,396.958252,0,4,0
7,1482721440,83,106.517937,29.63728,108,395.461548,0.2,4,0
7,1482721380,83,106.517822,29.637068,311,396.672852,1.08,4,0
7,1482721320,83,106.518143,29.636908,252,402.156433,0.9,4,0
7,1482721260,83,106.518639,29.636953,24,385.850708,0.23,4,0
7,1482721200,83,106.518593,29.636871,131,383.569519,0,4,0
7,1482721140,83,106.518547,29.636766,14,382.323975,0.57,4,0
7,1482721020,83,106.518372,29.636581,69,371.533447,0.33,4,0
7,1482720900,83,106.518425,29.636208,5,349.968506,0.48,4,0
7,1482720840,83,106.518173,29.635902,60,347.594727,0.46,4,0
7,1482711720,84,106.48494,29.743456,234,331.906372,7.65,0,0
7,1482711660,84,106.488487,29.742964,221,322.611816,9.24,0,0
7,1482711600,84,106.489227,29.745407,191,329.612427,2.98,0,0
7,1482712800,84,106.560539,29.678471,208,366.015381,12.85,4,0
7,1482712740,84,106.559074,29.684143,125,340.516602,13.34,4,0
7,1482712680,84,106.552925,29.688713,125,327.206909,9.57,4,0
7,1482712620,84,106.550529,29.690678,131,289.27832,11.53,4,0
7,1482712560,84,106.543114,29.69569,126,274.498291,9.78,4,0
7,1482712500,84,106.536018,29.700127,127,275.384644,18.58,4,0
7,1482712440,84,106.526955,29.70615,130,258.616333,18.290001,4,0
7,1482712380,84,106.519379,29.712997,146,264.515137,17.940001,4,0
7,1482712320,84,106.514435,29.718664,130,287.222656,5.11,4,0
7,1482712260,84,106.50914,29.721411,110,313.524902,14.49,4,0
7,1482712200,84,106.501266,29.723846,123,310.218689,6.53,4,0
7,1482720960,85,106.518242,29.636408,263,356.26062,0.43,4,0
7,1482712140,86,106.496346,29.725798,108,328.69812,6.98,4,0
7,1482712080,86,106.491104,29.727402,104,332.87793,0,4,0
7,1482712020,86,106.482597,29.72971,99,334.122314,16.139999,4,0
7,1482711960,86,106.48056,29.731258,204,342.664368,13.31,4,0
7,1482711900,86,106.481949,29.734585,203,329.12616,2.56,0,0
7,1482711840,86,106.483093,29.737324,191,321.764771,11.05,0,0
7,1482713460,86,106.561317,29.648726,145,318.651245,17.76,4,0
7,1482713520,86,106.564148,29.645859,110,357.661377,0,4,0
7,1482713580,86,106.566818,29.643087,144,358.430176,17.02,4,0
7,1482713640,86,106.567055,29.638206,244,327.059692,2.44,4,0
7,1482713700,86,106.56694,29.638155,245,321.056763,3.71,4,0
7,1482713760,86,106.556046,29.632965,235,281.907837,20.219999,4,0
7,1482713820,86,106.551781,29.631321,242,284.712708,1.43,4,0
7,1482719760,87,106.545181,29.602356,87,274.297791,1.47,4,0
7,1482719820,87,106.54541,29.602425,49,274.088135,0,4,0
7,1482719880,87,106.544907,29.601654,252,260.936157,8.29,4,0
7,1482719940,87,106.541832,29.601719,261,258.355652,0,4,0
7,1482720000,87,106.537407,29.602066,282,261.45874,9.87,4,0
7,1482720060,87,106.530228,29.603682,357,284.335938,9.15,4,0
7,1482720120,87,106.52977,29.605827,277,301.62793,8.91,4,0
7,1482713340,88,106.556557,29.664476,183,391.101807,0,4,0
7,1482713280,88,106.556374,29.664961,182,369.452087,8.86,4,0
7,1482713220,88,106.558823,29.675224,211,367.838257,16.790001,4,0
7,1482744540,89,108.351341,30.822094,121,214.621704,6.23,4,0
7,1482744600,89,108.352066,30.819101,155,199.037537,0.41,4,0
7,1482744660,89,108.35244,30.818682,131,206.373474,1.61,4,0
7,1482744720,89,108.35276,30.818508,111,204.882446,0.29,4,0
7,1482744780,89,108.353317,30.818375,108,209.938171,0,4,0
7,1482744840,89,108.35379,30.818218,113,208.980774,0,4,0
7,1482713820,90,106.551781,29.631321,242,284.712708,1.43,4,0
7,1482713760,90,106.556046,29.632965,235,281.907837,20.219999,4,0
7,1482744660,91,108.35244,30.818682,131,206.373474,1.61,4,0
7,1482711600,92,106.489227,29.745407,191,329.612427,2.98,0,0
